SMSes,Labels
Haha.. good good.. u still rem what type of qn is asked?,0
Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,1
Very entertaining,0
Dude how do you like the buff wind.,0
U all coming to school,0
Sorry I missed your call let's talk when you have the time. I'm on 07090201529,0
Call back when free,0
"Li Mei.. I will come to your lab at 2 ok.. Till then even if the printer starts working, don't print.. :)",0
Okay nvm i'll list that down as well.,0
Probably just the robot and a cable + parts to test,0
"Ohh no it was go enjoy your pizza._. wah super cool! have fun hahahath wasn't in my room, vivian was in the other room didn't know that Iwas sleeping haha! They came over after I woke up:P",0
"Macho, do u hv windows xp cd? If poss, cn u pls cum 2 my place 2rmw? My machine is infectd by virus, i tried many thngs 2 recovr, no use. Thought 2 format and instal windows. I hvnt done this b4, so need sum help. If poss, lt me knw. Tc. Gn.",0
Ah._. I just got your sms ._.,0
Nope notin..Jus wonderin...too bad i can only sms...If u want u can surf n at e same time sms so it aint that much a bother.Use e internet sms thingy.,0
U not rock climbing ar?,0
No need i think.,0
Sat right? Okay thanks... ,0
"Oh... Okie lor... Den we just go tanglin can liao... Tsk tsk, drivin oso can forget ah...",0
Ahh Friday is fine too. Shaf suggested wed since it's our free days!,0
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,1
I m free. ,0
Take le!! Coming to find u now,0
Have u reached?,0
LOL FTW HAHA I MIGHT DOZE OFF BUT NOT THAT LONG,0
Will reach in  <#>  min,0
After your movie you want to play mah?,0
What time Wilk you be coming?,0
"Ok, will check later thanks.",0
Oic... Me juz finished my lunch feeling very slpy gonna catch a nap! Heheez me pig... eat n slp!,0
"Hey simon, sorry ar. Got hear any thing from your bosses regardingthe project? If don't have, don't pester them leh. Can tell me upfrontone.",0
Lol I wouldn't know of gc if not for u lor!! So it's your sei!!!,0
Send me a pic!,0
The minor rejected me again. Haha. Did u receive any news?,0
And my phone is real awesome after the update. XD,0
Did you take my chow mee fun? Couldnt find the packet in the car.,0
Thats cool! I am a gentleman and will treat you with dignity and respect.,0
Don't have le leh. Haha.,0
So pal.. How is your side? Hopefully it is positive reply dude. Or you sleeping already?,0
Hmmm... Now dunno where liao... On expressway now...,0
"Ahh sorry! I don't think I can finish it, can you summarise your partinstead? Maybe can remove some case studies? and shunbian put in aconclusion, my internet connection is super shaky now I can't emailanything out! And my phone also damn problematic ._.",0
Ok got it off did you bring the lock :p,0
"Glad to hear it went ok. Yes, unfortunately that's exactly the day ofthe workshop,  so guess that you'll have to handle it alone again.Sorry: ( :(",0
Reach sch soon! Thanks!(:,0
"<#>  at plaza sing! Hahaha just zao when she's ard or sth! Haha Iwon't get suffocated ah, it's not like I want other guys to put theirarms ard me LOL. Haha I'm happy!(: haha ooo okay then I'm not gonnaconsider at all!! XD haha is it?? come come show example!!",0
Why not?,0
"Yo yo, I order a shirt for you okay?",0
"Huh... Dun have oredi la... Ah, i bought tt mini cart  4 her, she wan to buy in thai one...",0
Yo dude where can I get you?,0
are you around in your room?,0
D: yeah same thing happened with my old se and LG! Hahaha no I didn'tgrow but its not a very long dress either haha :P,0
Use the src one lor,0
Ok I'm at com1 already,0
"It's a text file database with some command line unix stuff. No GUI, sorry",0
Yes please..,0
LOL HAHAHA I HAVE A PIGEON IN MY HANDS.I'M ON A HORSE.,0
What why,0
"Nope, I didn't, but I'll make it to Friday and it should arrive then for sure",0
wanna club tonight?,0
Okay cannot say then dont. Oh well you just say say to comfort me nia,0
All will come alive.better correct any good looking figure there itself..,0
Better than I expected! Yours? =D,0
Hey lien... U wana me to chop seats 4 u?,0
Uhh i go back dinner then abt  <#> h go your house print shine etch test then i see if i should stay,0
Hello around wat time u will be sending the slides?,0
Urgent Please call 09066612661 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ÛÏ,1
Ohhh talking about?,0
11 ? 21st right? yah. They are.. my batch all 2nd time. Most passed... Study first lah. Later then say. Eh lets study st together?,0
I sent you the prices and do you mean the  &lt,0
No. it's past  <#>  already. Anything you do past  <#>  will be recorded down.,0
Wow you go from gombak ah haha! Hahaha ok I am wearing clothes! Yeapin Korea!! The fish super cool hahaha nom nom nom all over heehee:P,0
Hi how are you?,0
"Hi ricky, I misread Alicia 's earlier email.  The grass is ok, noneed to order more grass. She wrote that I should ask you to make surethat the front yard drain cover is also replaced with the new coversthat you are swapping in on Wednesday.  Also, the 1st guest window canbe the naco type, can you get a similar color to the existing? FinallyI forgot when the metal support for the backyard drain is coming.Thanks.",0
Yo your balloon sells for how much?,0
Ohhh aww. Guess you really need some of my shows to kill time :)),0
How long does it take to go the hospital from jp?,0
Fine with me,0
What time u go in?,0
Sorry :)set max.,0
Finish my presentation le three hours standing exhausted. Wat about you,0
How come ur boy friend so believe in reviews. Ask him choose girl friend need review or not. Dont disturb u all liao. Enjoy!,0
Hahaha psps!!!! I dunno why I rmb someone said you're from China!! Are you??,0
Hihi weitieng sorry I can't go tonight coz i'm sick): sorry!!,0
Hi Princess! Thank you for the pics. You are very pretty. How are you?,0
Now THIS girl is performing!,0
"Ohh I end abt  <#>  I think, going clementi gym! ohh okay just check,at kallang right? Yeap okay! Why need to bring mine? Hahaha maybe suayah, tmr I tell you what happened when I first got my mp3 player haha!",0
Also dont have =(,0
Well the exams are over and I deserve to enjoy my entertainments!,0
aiyo!! today so whiny. hahaha. nw ur lp smiling dumly at the phone,0
"As in, he gotta finish prom montage tonight, so he prefer not to go!So if got ppl to replace he will be happy to!",0
Haha English essay I did the question that's like one of yourarticles omg!:P but the compre was like damn killer omg the vocab justdie>< haha omg I see my friends revise eco I dun really feel preparedhaha oops! Oh wells too late hehe,0
A lot of people get CHOCOLATE on Valentine's day.....  including you,0
"Ya, my tai tai life gona end in a month time... Sob... Old bird?Haha...Only bz w soccer meh, not goin out w gals ah...",0
Hey wan gym le den come my hse study,0
Yeap ok.copying the programs into hdd.lol.u collecting today can copy to ur Mac straight wat y nid use Qiang laptop.,0
Haha.. 2 plus BA..we go library find books,0
U wana mt later? I mt u smwhere near la.She yest wif her bf so i doubt she wantd to mt lo.Nvm la.,0
Hey remember the girl who was talking with us after the first lecture of 4252? Can you give me her name and contact number?,0
The bus leaves at  <#> ,0
You still at the game?,0
"Fyi I'm taking a quick shower, be at epsilon in like  <#>  min",0
I outside haven check yet!,0
Lol yes! Haha and I still owe you monneh.,0
dear reach where le?,0
"Hey, i think u go help me book seat first lah. Haha. Either is u walkthru the glass door beside the acct tut rm or u walk down the stairsbeside the rm. Shld be able to find lah.",0
"Hi Andy, I just checked my email n saw ur reply this morning. So isthe air dancer a mascot or inflatable? And do I use $ <#>  or $ <#> ?",0
called u many times no answer!!,0
Hah great. I ended mine. Did hongling passed back to you your hd?,0
Sorry!! As in all of us can't go le haha):,0
gd mornin :) jus woke up ah? u got lesson today?,0
Dawson thank you! You're a crazy sprinter :O,0
Ohh hmm around what time?,0
"Btw, pls show them these messages if u haven. Discuss what? Wed isimpossible, easier said than done, I machine each to fking length costhe stress skin thickness diff at diff point. Alu is freakingmakeshift, still want to any how make them in short amount of time,and these r critical parts. If want to do it, do it gd or don't do itat all. He is the one who say his stressskin better than steel bars.",0
Haha happy ending will cost casualties. Like harry potter like that.,0
My birthday is on feb  &lt,0
Thinking of u ,0
xy:Ok but most prob we come aft 2 cos might be camping in school hee... we in school now,0
"Hi Andreu, Arunthavams number  <#>  . Pls send this 2 anna when u email.",0
Yup can... But tmr i haf 2 go home 1st... Cos i bringin laptop to sch...,0
Did you get any gift? This year i didnt get anything. So bad,0
"Orh.. Ya, I know ah.. Lol! :)",0
You with michelle?,0
Hey babycakes! I'm in the cafeteria :),0
OHH RIGHT. dun remind me about it!!!! T.T,0
Good! Then we dun need to do too much work. Hee...,0
Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry,0
they released another Italian one today and it has a cosign option,0
Patrick stumps Stump's solo music isn't too bad,0
Mofo. This time its me,0
Okay I am going to bed first. Dont sleep too late k? <3,0
Tis rule canot b broken.y nt u gv mi ur number.n i wil tell u...,0
Actually i'm at home alr just come over,0
okie thaxx a lot!!,0
K see you then,0
"Then their assess are staying kidnapped, they're annoying",0
"now my heart is troubled-and what shall i say? Shall i say, Father, do not let this hour come upon me? But that is why i came-so that i might go through this hour of suffering. Father bring glory to your name ! John  <#> : <#>  Have a blessed day ! :-)",0
i'm sure you know different ways to say not right now. ,0
Haha dont worry I thibk I will filter out alot more.,0
I really love you!,0
Yea... I'm at sac. boss is here. Opps.,0
Ya. Water in the heart or sth. My uncle flying in from Canada,0
m just very lazy.. But still got to eat..,0
Coming this mon,0
U tell me by fri if u want to go to the bash anot. Okay? Haha.,0
LOL HAHA CHANGE NOW? I AM GOING TO SLEEP UNTIL 4,0
dear i reach the lib le. laogong dun stress! do it like u practising.hee. mugggggs,0
"But if cannot then most probably one person has to come out with oneppt then after done, send to another.",0
when? I'll be on time.,0
Yes u did... Then u going office tmr a not? U got sch at 9 rite? My sis ex so irritating keep calling me while i msg u...,0
m watchin 330 show lor... Might not b able 2 make it home in time... Call u later...,0
Wat the! Den how train and eat dinner,0
Morning 9 or  <#> am is fine~,0
"(No promises on when though, haven't even gotten dinner yet)",0
Baobei!!!! I was gointo msg u the exact same thing!!!  Except theface thing. Hee,0
hihi! we will be at com1 basement,0
Dear you there,0
Machan plz look into Dinusha's call.. She didnt call me..,0
Hee.. Okie.. If he cut not nice i go back cut all his hair..,0
If IPL wil be in Patna as PPL (Patna Premier League) the team names will be:-DD-Digha Daredevils MI-Mithapur Indians CSK-ChiraiyatandSuper Kings DC-DanapurChargers KXIP-Kings XIPatnacity RCB-RoyalChallenger Boring road RR-Rajabazar royals KKR-KankarbaghKnight Riders. ,0
Yo later bring your friends go no orchard buy balloons eh lol,0
tis is an interesting project you are doin... :P,0
Haha ya lo... tml go see lo... anyway u got modify the code? I dincut the instruction by a lot...,0
After legs and paddles,0
Bang please hahahaha and bring poker cards too.,0
Haha icic! I never really follow! Haha yeah started another episode!O.o the format is abit odd!,0
Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,0
Yup im home. Okay thanks.,0
"Ohh okay le! Wth, why would I be!? Slap!! Haha ooo how then! I just unpacked!",0
Cl me whn u see my msg.,0
Same to you.,0
Np! So its my msn acct and pw is Zheryl:D Hahahahaha gonna change itthis weekend probably it's a weird pw!,0
Poke yei yei. Wat time ur next lesson,0
Lol my cat has a foot fetish. He's always playing with my feet when I try to walk.,0
I love u sweety!!,0
ll tell them to meet at 730 at paragon food cellar.,0
Ya.. was just doing work at a table lol! Going for class liao!,0
"Haha, so happy for ü... Me now watching channel ü... Are ü? Anyway, rest early, good nite!",0
If my com can't boot in safe mode...means quite cui alr rite?..,0
Hey mate. Spoke to the mag people. We???re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,0
Haha thanks! Cannot I say u cannot go out without me =p... haha okarh just that I tink they twist the plot too fast le shld wait tillmaybe he compete with him after that then he become good guy...,0
Last time that 1 ah.,0
"Hahaha it's alright! Hope you got a good rest, sorry for making youup stay up so late yesterday! I didn't get any dress, just got a pinkbelt to go with my black dress so match chester LOL. Haha so you getaircon all the way! So sad I don't D: haha it's fine it's fine!",0
Yo you around?,0
So not staying de dont need pay for chalet?,0
Hurr your brother is with me,0
"Yah still in office.. I thought how come u never reply me, make me so worried, den i thought u might be driving so didnt want to call u.",0
"E book is in my room... U no nd go w me to nus liao, wawa goin w me... Millian haven eat, u c if he wans to eat...",0
Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.,0
Flash Nwz : Nxt week dinu is going 2 propose ann ?,0
what you doing now?,0
Orh sunday meet wad time?,0
you eaten ?,0
WHAT. GET A HAWAII SHIRT. LOL. THOSE WITH THE FLOWERS AND ALL.REACHING IN TWO STOPS WOOHOO,0
I don't have anything long enough haha,0
"Total disappointment, when I texted you was the craziest shit got :(",0
Ok will try it... Wait till i can dial in to school 1st... Ur phone is powerful can break up messages...,0
"Yeah, where's your class at?",0
No dear i do have free messages without any recharge. Hi hi hi,0
"Haha better late than ever, any way I could swing by?",0
lol! i was just gona send ya a message saying that you can come at night :D,0
I thk still muz make appt b4 goin dwn... And nd to tell him we goin oso... Unless tmr morn den book lor...,0
He play well..he played in camp league in david hussy team.big hitter.,0
Haha I dun know leh really!,0
DURING LESSON? I AM SO HONOURED LOL HAHAHAHA OBVIOUSLY COZ KAIJIEDOESN'T KNOW YOU!!!,0
Yea set! Excited alr,0
"Think got 6 category 10, 45, 50, 70, 100, 120. Weekend cheaper a bit. U n si c how, which day u all free then tell me.",0
reached home le dear^O^,0
m going back this eve...,0
Hmm the next best thing would be Saturn. Get me Saturn.,0
s ok. Going 2 rain leh where got gd.,0
Dar. I reached home le. Walk safely k? U so sayang me today. Hee. Rest ur eyes,0
"m not working today, need a break n go shopping... E rest, when they free?",0
Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,0
In five minutes?,0
Sure! Lan party style or lan shop style?,0
Haha I bring you go underpass la. Then no need to risk le.,0
Lol onli the bag is each.hahaha.the uncle face like tat where will give <#> each sia.u check results liao not sia.,0
Wat time eating,0
Apparently the ed-tech prople don't recall seeing a mouse. They'll check and get back to me if they do,0
Lol I met kai chun. He's in electrical engineering,0
"Lol class open le, you all coming?",0
Karate chop lol,0
Hah im online leh. I saw the guy's picture lol.,0
"i think u shd think more bout academic benefits thn $.. i dun wan u to spend much money on me oso.. ya, havin break now, gonna eat le.. Ü",0
"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)",0
Hey hey you available throughout the camp?,0
"Haha orh! coz I got no way of contacting him mah! Haha what the I canlor!!!! Haha okay ah actl i'm just reading through, cannot take it leI think aft tmr i'm gonna take one day rest or something>< haha it'sheavier than my old lappy x.x haha yeah lor haiyo so lame!",0
Dar reach hm le,0
Tmr what time?,0
"aunty, tmr bbq what time shld i come over?",0
Well Jez is Coming over to Do some work And that whill Take forever!,0
"I've got ten bucks, jay is being noncomittal",0
u so naughty!!!! dun sleep so late hor. hug you tight tight. comejoin me in dreamland soon!!hee,0
Only bread finished.,0
I'm working technical support :)voice process.networking field.,0
Ok hersheys for me. What kind u want?,0
Aww how sweet. Mark is always telling me he can't wait for me to die so he van collect my life insurance.,0
I like to talk pa but am not able to. I dont know y.,0
"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",0
"Hi Girl, Good Morning.I will call you when i reach office.",0
Omg i'm so sorry I just woke up!!!!!!!! Should I still go><,0
u should get it too,0
"eh.. her website sat  <#> rd for softcopy,  <#> th oct for hardcopy.then nov 8/9 got presentation",0
Oh no I am having Chinese now,0
Haha idm but I don't think I can pay this month:x happy birthday btw!!! (:,0
"Eh... sorry, can change to 5pm tomorrow? Or Friday?",0
Do u mind if we dont c e movie today? Need 2 shop. We c when u come back can?,0
Yeah chinese x.x hahaha it was alright!! Hope I pass:DDDDD,0
Nice then buy lor...,0
No can do it on wednesday. Thanks.,0
m ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.,0
Haha... Sounds crazy,0
Lol yeah so you can give away some as presents. :D,0
Multi-tasking... Watching tv n writing programs... U going sch tmr? Me going at 10...,0
I thought u graduated already. We'll see k?,0
Nah back in sheares. Free,0
K..k..i'm also fine:)when will you complete the course?,0
I bought newspaper already,0
Then i ask my dad 2 cook more tonight...,0
Oic. Tsk is it u rather he nv die then u can go hell instead?,0
"Hi ting wei, hui ling here. Are u free today? Could u pass me a copyof all the documents we signed as early as possible?",0
How you dear,0
ve reached sch already...,0
"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",0
"So many...  Okok, u continue waiting, I do my work first.",0
Northpint. Now coffee shop.,0
"Ok,then it'l b nearly 2,4 u 2 b here. May God bles u",0
"Not so early, maybe 9,  <#> pm? Why?",0
Bring change luh. Eh camp  <#>  just end you gonna go overseas you shitting me,0
Haiz... Overslept... Cant buy liao...,0
Wow lol. Mine is normally 1 to 2,0
I have also got same info from my tg thanks. ,0
If you dont like any rule Just follow it  reach the top & change the rule. : Bill Gates.. Good Night.. Have a nice day ahead.. ,0
1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  <#> .joker face.,0
Dude im no longer a pisces. Im an aquarius now.,0
Hey mom! Just letting you know I'm back at calarts safely,0
Wah so now discriminate me right.,0
Paiseh. I missed your msg. Haha. Can pass one lah. U what honours ar?First class? Haha.,0
Hi... Can u arrange a time 4 e haircut tmr at 2?,0
s DäE!! (. ^_ ^.) dun b shy to admit ür a kid coz i believe derez always a childish side to every1...enjoy ürself ñ relive those kiddish dayz!,0
Ok...I wait 4 u outside toilet...Raffles city rite?,0
Chao! Can send me the number for the korean bbq?,0
s y we haf to combine n c how lor...,0
I think I can make it on sunday.,0
Ps can help my fren buy 1 more white? Thks a lot ar!,0
Eh I not sure. but we r not planning for dinner together?,0
d say hey! how u doin? nearly the end of me wk off dam nevamind! We will have 2 Hook up sn if u want m8? love Jen.,0
"ll have a 6 day wk, haiz...",0
no preferenc for the website i mean,0
I think 3pm today would be good.,0
I hav 1 u hav 1 ur mom uses ur dad's 1 n ur aunty uses ur uncle's 1 a married lady wud aquire one buh a divorced lady wud lose 1 arnold schwarzenegger has a longer one madonna duznt hav 1 the chinese usualy hav shorter 1s sumtyms indians hav long 1s wat is it? ur surname! Buh i lyk the way u fink ,0
I love you soo much darling,0
Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,0
"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or ??1000. To claim txt DIS to 87121 18+6*??1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",1
"Hey u left ur charger and hdd at my house, I ask andy tmr morning give u.",0
Ur exam when finish??,0
Haha nah stuck in the rain anyway! I'll drink water! (: ooo yeahmaybe! Got some flea market here also! Hahaha we don't play games muchde! Just walked around to look at stuff! Heehee:P haha so fast!,0
Tmr then ? brin lar... Aiya later i come n c lar... Mayb ? neva set properly ? got da help sheet wif ?...,0
LOL what happens in Vegas stays in vegas,0
WHAT ARE YOU TALKING ABOUT?,0
Had a great nite! Thanks for the stuff toy,0
Oh oh. I dont know if cally or anyone else got get her present eh.,0
Lols wad the! Thks,0
later go find u,0
I will create something interesting for us to tok abt ... Don worry ...,0
its always ladies 1st...so why nt a gentleman starts 1st...,0
Customer place i will call you.,0
"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",0
Den u park in sch la... If not den u bring it to lect lor...,0
Lol quite good what. My cap is  <DECIMAL> . Oh the slow climb to honours!,0
"Daddy,I going orchard later.. u want fetch me to cocktail? If not NV mind",0
I'm at bruce & fowler now but I'm in my mom's car so I can't park (long story),0
Yes.... So u just let me know when u want it.... K.... So r u going to bring more friends?,0
Ic. There are a lotta childporn cars then.,0
If I can get <name> up lol,0
This is kwok :),0
We're finally ready fyi,0
U from my MEMORY,0
Urgent. Need to chat,0
How they go our rm lol,0
Woohoo! Raving saw a bag that looked like yours!,0
"hi shweta darling, how are you?",0
Hi mate its RV did u hav a nice hol just a message 3 say hello coz haven??t sent u 1 in ages started driving so stay off roads!RVx,0
Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,0
K.then any other special?,0
dear.. im gonna slp le.. u slp early too k . Good nite :) *hugz*hugz*,0
I'm getting a router sent from Amazon with prime,0
66912166 try this number.,0
I was at bugis juz now wat... But now i'm walking home oredi... ?? so late then reply... I oso saw a top dat i like but din buy... Where r ?_ now? ,0
Praise the lord! How are you doing? How did the discussion go on sunday?God Bless You.,0
Fuel cock forget turn back off...paiseh...,0
It's impossible. I drinking frm my bleeding tongue already,0
Whatevs fts phonology,0
Bk a seat 4 reb too..She also going 4 lect..,0
"In PGP, you come in  <#> ?",0
Thr is no bird in it ..,0
Haha yes! Lol get one for me if you dont mind XD,0
U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,0
"Wah e paper very diff, one qns 25 marks give to him. Now going for dinner liao.",0
I last week went gym 3 times then today kayaker till dean tired le lols,0
Sumi....do u know when our 7th sem results will be out ?,0
if you can  call me once you're on your way back. ,0
Roy not at home. Anything,0
No! I going someone. Los u slit wad hairstyle,0
s very slack currently. Sorry for replying so late,0
"Yeah, got a locksmith to come down. Waste lotsa money... :)",0
What's cooking?,0
s more toot than b4 so b prepared. Now wat shall i eat?,0
dun forget u still owe me a treat ah..haha,0
"Hi Andreu, has the bus started?R u comfortable? Dady came. Wishing u a safe n happy journey. May God bles u. Bye",0
Alight at b <#>  Gloria mansion. Muacks,0
Oh okay thks,0
Thats cool. i liked your photos. You are very sexy!,0
Think tonite not many show. We watch tom. Den tonite we go elsewhere lor.,0
You'll be rich in no time,0
Ya but nvm I rmb yesterday liao I done board bus le lol let alight bus,0
I dnt knw if i am imprtnt in ur lyf or nt Bt yes i jst hope wen i'll b dead u wil cum little nearer 2 my coffin wid tears in eyes n say slowly.UTH JAA NA YAAR hai na? ,0
I'll text you when I drop x off,0
May you and your family be richly blessed this christmas.,0
Good nite. I thought u'l talk 2 me.,0
When is the earliest,0
"Hi <name>! I'll help u ask <name> and let u know. I shld be able tomake it. Your plan sounds interesting:) btw, need any financialsubsidy? Haha. Does <name> need anything?",0
Happy b'day girl! Hope you have a great day! God bless! :-D,0
Uhhhhrmm isnt having tb test bad when youre sick,0
Juz buy one lar... Dunno gd a not... Next time we go then stay dat apt lor... U take down e tel or address... Mmg cheap a not?,0
"Yea no prob. Btw my comp short circuit, Tues can bring ur comp? Ps",0
"Hey guys,huishan here. i am not going to class later, not feeling well. Please update me if we need to do anything as team.",0
Sorry I on my way le,0
I yest go only den Cant stay over. Erm train near east side?,0
No the new p and vp not my mentees! Hahaha ohh I have no idea what to get leh!,0
Your work  <#> am ah? Can one la. That time play bang can alreadyplay until 1 le hahahaha,0
U know wat's e password for kingkong1?,0
"Yaya, i keep all the paper! Will do according to tat. Cos just nw was wondering dunno wan to put the text or nt",0
LOL next time I can try making if you want!! I learnt from Joel:D,0
ll get it though...,0
Yar... I tot u knew dis would happen long ago already.,0
I thought of asking u n si also. Free seating unless we go every early get front seats else not v cheap also. I can get 10% disc.,0
Great! So what attracts you to the brothas?,0
Thanks for you info. Nitez,0
Hey can we meet at 4pm instead. Paiseh.,0
Erm leo's mum playing so think no need le. Paiseh.,0
"<name>, can we change to next sunday? i am a quite busy tthis week.sorry about it.",0
Comic ah? Not.novel?,0
I know. I like our nice comfy apartment. I'm even thinking of fast food. I got my kittens to think of lol. My mom is pure evil when it comes to animals.,0
"YOU VE WON! Your 4* Costa Del Sol Holiday or ï¿½5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costï¿½1.50/pm, Max10mins",1
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of??2000 CASH 18+only. To opt out txt X to 07786200117,1
Oh wait I found it LOL,0
Call me when you get the chance plz <3,0
Haha I was feeling sick this morning! But I guess coming out andwalking ard made me feel better! It's opposite jp! With wensin now!,0
"Haha yeah I was dancing abit, cannot stand it my heels are painful!!Cannot even last one dance!! Haha damn creepy this guy keep coming todance beside me even though I was with weiren or sth!! I dunno leh,I'm leaving hostel at  <#> ! Later going hostel bathe first! Whatchadoing?",0
Aiyo please ?_ got time meh.,0
is it ?,0
"ve made an appt 4 haircut at 2pm, together w 2 of my frens....",0
Merry xmas andrew aiya..may al ur dreams come tru:-),0
Oh no just got this sms too! Call when you reach instead!,0
What is the name of the software that you asked serial number.,0
Tomorrow night.,0
Yeah lor! Thank you STAR muacks! Technically the sun is a STAR too LOL,0
Ok. But i finish at 6.,0
Ohh the sign ups are full): emo!! ):):,0
I am setting off now! Lol,0
"Okay. Later i ask ST and Subi. I called Dickson, he said he'll askYaofeng and Michelle later.",0
orhh. juz saw ur sms. i go tr  <#>  try presentation.,0
Waiting in e car 4 my mum lor. U leh? Reach home already?,0
Hey you eluded SLUgS!,0
What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,0
"Mr tan, can I book food for  <#>  people through gebiz tmr?",0
Ok.. thanks. Just rest if u really can't take it. I'll just brush upwhat's left later. Hopefully I shld be able to touch up on it. Takemedicine?,0
Next week ocs yes,0
Haha np! I didn't go in the end! Just woke up hahaha! Haha chiong tosch!! Yay thanks ((:,0
Haha okie u want 7 then 7... ting gf de hua~~~ haha... no gan jue?Give u more kiss *muack muack muack* haha watch  <#>  lo got dramatictwist of plot lol we tml watch  <#>  and  <#>  together,0
Hi this is <name>! I emailed you a few words that I don't know... butif you don't have time no problem!,0
Infant Jesus ll give happy and healthy life to u nd ur family. Merry Christmas.,0
not that i noe of..,0
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk",1
"""Seth lives past the story's end""",0
Ok no prob... I'll come after lunch then...,0
Thts wat Wright Brother did to fly..,0
"Nvm la relax we haven't been able to go through all the topicsrequired for that test also, like periodic table. How's physics?",0
Aiyo but lazy le. If dun send he won't write anything ar,0
u make draft then we meet to show him ?,0
"Haha I don't know, I got to control ball during attack today, but Ididn't do it v well! Also very bad at supporting! Haha jyjy! Sorryjust saw your sms! Haha huikang let me bring his paddle home today,can use until next year, so fun! Sadly not going training liao haha!The paddle is 2m I think!",0
On bus lo bblp,0
Lol watching show eh.,0
Den hw wil u spnd time wid me?,0
Lol... So i shld not disturb u frm ür work... Study hard =5,0
"I've never seen bleach... but death note is awesomeeee... and mybreak is awesome, yours?=D",0
Hey gimme a call when you get a chance.,0
Bui wat free electives u wan to take huh? I still need one from a1 to a6 u wan to take tog?,0
Cause andy dun wan play with people he not familiar with. Then lynjeff not free tonight.,0
dear i go lecture le. rem to grab something to eat k! mugmug.,0
Hey i will be late... i'm at amk. Need to drink tea or coffee,0
Unstoppable is at  <#> . Tourist has bad reviews. Lets make it  <#> .,0
"you always talk-cock, so black-listed",0
Yeah but every night I pull out the bed I take care not to pull hischarger out then he do only mine come out. Zzz. It's turning on. Verylag. Haha are you sleeping?,0
Shweta doesn't have number.. she says Arrchana told her,0
"""You did not choose me, but I chose you and appointed you to go and bear fruit- fruit that will last. Then the Father will give you whatever you ask in my name."" (John  <TIME> ).",0
m so dirty... Sci won one award. I forgot which. Biz won the most awards. And the best overall. Like 6 awards i think,0
Yeah around there,0
I that time also fever vomit. So shld be ba. I mayb go find yh or gymwif fren lo. U shld rest now la,0
Yup. Saw it and reading now. Thanks.,0
Were u still going to move moms furniture today?,0
Oh chicky baby. We'll have a date when I come back. I'm memorizing le script!,0
m going for e class thing tml. Help me wish joanna happy bday k? Hee...,0
Haha yeah gonna get one from mom. Oh you were taking a nap?,0
Hmm? I dunno how to get there!,0
Not yet eat. Later eat with ling.,0
U try calling.Natalie she shld be there I am reaching in 5 min,0
Heee have laopo. Abit stressed costoday revision abit slow going,0
Yes! Very nice,0
Should be this Saturday if mum allows.,0
U and sj individual. But imma in grp so I shld be going. Are you,0
Joel took. We walk around to video everyone's reaction!,0
Went fast asleep dear.take care.,0
